"accessRights","adm1","adm2","associatedSequences","basisOfRecord","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","disposition","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","eventDate","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferenceProtocol","georeferenceRemarks","georeferenceSources","habitat","higherClassification","higherGeography","http://unknown.org/occurrenceDetails","identificationID","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","infraspecificEpithet","institutionCode","institutionID","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationRemarks","lon","modified","month","nomenclaturalCode","occurrenceID","occurrenceRemarks","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","source","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","type","typeStatus","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLabel","verbatimLocality","year","downloadDate"
NA,"New York","Albany",NA,"PRESERVED_SPECIMEN","586200","Insecta",216,"EN Huyck Preserve., New York, Albany, United States, NORTH_AMERICA","Ent",NA,"NORTH_AMERICA",NA,NA,"United States",NA,"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3",NA,NA,20,"not applicable","{}",NA,NA,NA,"1982-08-19T22:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","1148967134","Aphaenogaster","Aphaenogaster",1315863,NA,NA,NA,NA,NA,"Under stone in hemlock woods.","Animalia Arthropoda Insecta Hymenoptera Apocrita Vespoidea Formicidae Myrmicinae Pheidolini Aphaenogaster picea","North America: United States: New York: Albany",NA,NA,NA,NA,"Stefan P. Cover","MCZ:Ent:586200",1,NA,"MCZ","b4640710-8e03-11d8-b956-b8a03c50a862","US",1148967134,"Animalia",1,"en","2016-06-06T22:35:48.581+0000","2016-06-06T22:38:11.795+0000","2016-06-06T22:35:49.600+0000",NA,NA,NA,"EN Huyck Preserve.",NA,NA,NA,8,"ICZN","MCZ:Ent:586200",NA,"Hymenoptera",1457,NA,"collector number=SPC 545","Museum of Comparative Zoology, Harvard University","Arthropoda",54,"whole animal (pointed)","DWC_ARCHIVE","US","b4640710-8e03-11d8-b956-b8a03c50a862","Stefan P. Cover","SPC 545","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:586200",NA,"President and Fellows of Harvard College",NA,"Aphaenogaster picea (Wheeler, 1908)",NA,NA,NA,"Aphaenogaster picea",1316102,"picea","0",NA,1316102,"SPECIES","PhysicalObject",NA,NA,NA,"8-20-82",NA,"EN Huyck Preserve.",1982,2016-06-14
NA,"New York","Albany",NA,"PRESERVED_SPECIMEN","586203","Insecta",216,"EN Huyck Preserve., New York, Albany, United States, NORTH_AMERICA","Ent",NA,"NORTH_AMERICA",NA,NA,"United States",NA,"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3",NA,NA,20,"not applicable","{}",NA,NA,NA,"1982-08-19T22:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","1148967169","Aphaenogaster","Aphaenogaster",1315863,NA,NA,NA,NA,NA,"Under stone in hemlock woods.","Animalia Arthropoda Insecta Hymenoptera Apocrita Vespoidea Formicidae Myrmicinae Pheidolini Aphaenogaster picea","North America: United States: New York: Albany",NA,NA,NA,NA,"Stefan P. Cover","MCZ:Ent:586203",1,NA,"MCZ","b4640710-8e03-11d8-b956-b8a03c50a862","US",1148967169,"Animalia",1,"en","2016-06-06T22:35:48.584+0000","2016-06-06T22:38:11.822+0000","2016-06-06T22:35:49.601+0000",NA,NA,NA,"EN Huyck Preserve.",NA,NA,NA,8,"ICZN","MCZ:Ent:586203",NA,"Hymenoptera",1457,NA,"collector number=SPC 545","Museum of Comparative Zoology, Harvard University","Arthropoda",54,"whole animal (pointed)","DWC_ARCHIVE","US","b4640710-8e03-11d8-b956-b8a03c50a862","Stefan P. Cover","SPC 545","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:586203",NA,"President and Fellows of Harvard College",NA,"Aphaenogaster picea (Wheeler, 1908)",NA,NA,NA,"Aphaenogaster picea",1316102,"picea","0",NA,1316102,"SPECIES","PhysicalObject",NA,NA,NA,"8-20-82",NA,"EN Huyck Preserve.",1982,2016-06-14
NA,"New York","Albany",NA,"PRESERVED_SPECIMEN","586199","Insecta",216,"EN Huyck Preserve., New York, Albany, United States, NORTH_AMERICA","Ent",NA,"NORTH_AMERICA",NA,NA,"United States",NA,"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3",NA,NA,20,"not applicable","{}",NA,NA,NA,"1982-08-19T22:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","1148967108","Aphaenogaster","Aphaenogaster",1315863,NA,NA,NA,NA,NA,"Under stone in hemlock woods.","Animalia Arthropoda Insecta Hymenoptera Apocrita Vespoidea Formicidae Myrmicinae Pheidolini Aphaenogaster picea","North America: United States: New York: Albany",NA,NA,NA,NA,"Stefan P. Cover","MCZ:Ent:586199",1,NA,"MCZ","b4640710-8e03-11d8-b956-b8a03c50a862","US",1148967108,"Animalia",1,"en","2016-06-06T22:35:48.607+0000","2016-06-06T22:38:11.832+0000","2016-06-06T22:35:49.572+0000",NA,NA,NA,"EN Huyck Preserve.",NA,NA,NA,8,"ICZN","MCZ:Ent:586199",NA,"Hymenoptera",1457,NA,"collector number=SPC 545","Museum of Comparative Zoology, Harvard University","Arthropoda",54,"whole animal (pointed)","DWC_ARCHIVE","US","b4640710-8e03-11d8-b956-b8a03c50a862","Stefan P. Cover","SPC 545","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:586199",NA,"President and Fellows of Harvard College",NA,"Aphaenogaster picea (Wheeler, 1908)",NA,NA,NA,"Aphaenogaster picea",1316102,"picea","0",NA,1316102,"SPECIES","PhysicalObject",NA,NA,NA,"8-20-82",NA,"EN Huyck Preserve.",1982,2016-06-14
NA,"New York","Albany",NA,"PRESERVED_SPECIMEN","586202","Insecta",216,"EN Huyck Preserve., New York, Albany, United States, NORTH_AMERICA","Ent",NA,"NORTH_AMERICA",NA,NA,"United States",NA,"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3",NA,NA,20,"not applicable","{}",NA,NA,NA,"1982-08-19T22:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","1148967103","Aphaenogaster","Aphaenogaster",1315863,NA,NA,NA,NA,NA,"Under stone in hemlock woods.","Animalia Arthropoda Insecta Hymenoptera Apocrita Vespoidea Formicidae Myrmicinae Pheidolini Aphaenogaster picea","North America: United States: New York: Albany",NA,NA,NA,NA,"Stefan P. Cover","MCZ:Ent:586202",1,NA,"MCZ","b4640710-8e03-11d8-b956-b8a03c50a862","US",1148967103,"Animalia",1,"en","2016-06-06T22:35:48.589+0000","2016-06-06T22:38:11.752+0000","2016-06-06T22:35:49.588+0000",NA,NA,NA,"EN Huyck Preserve.",NA,NA,NA,8,"ICZN","MCZ:Ent:586202",NA,"Hymenoptera",1457,NA,"collector number=SPC 545","Museum of Comparative Zoology, Harvard University","Arthropoda",54,"whole animal (pointed)","DWC_ARCHIVE","US","b4640710-8e03-11d8-b956-b8a03c50a862","Stefan P. Cover","SPC 545","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:586202",NA,"President and Fellows of Harvard College",NA,"Aphaenogaster picea (Wheeler, 1908)",NA,NA,NA,"Aphaenogaster picea",1316102,"picea","0",NA,1316102,"SPECIES","PhysicalObject",NA,NA,NA,"8-20-82",NA,"EN Huyck Preserve.",1982,2016-06-14
NA,"New York","Albany",NA,"PRESERVED_SPECIMEN","586201","Insecta",216,"EN Huyck Preserve., New York, Albany, United States, NORTH_AMERICA","Ent",NA,"NORTH_AMERICA",NA,NA,"United States",NA,"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3",NA,NA,20,"not applicable","{}",NA,NA,NA,"1982-08-19T22:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","1148967131","Aphaenogaster","Aphaenogaster",1315863,NA,NA,NA,NA,NA,"Under stone in hemlock woods.","Animalia Arthropoda Insecta Hymenoptera Apocrita Vespoidea Formicidae Myrmicinae Pheidolini Aphaenogaster picea","North America: United States: New York: Albany",NA,NA,NA,NA,"Stefan P. Cover","MCZ:Ent:586201",1,NA,"MCZ","b4640710-8e03-11d8-b956-b8a03c50a862","US",1148967131,"Animalia",1,"en","2016-06-06T22:35:48.575+0000","2016-06-06T22:38:11.794+0000","2016-06-06T22:35:49.572+0000",NA,NA,NA,"EN Huyck Preserve.",NA,NA,NA,8,"ICZN","MCZ:Ent:586201",NA,"Hymenoptera",1457,NA,"collector number=SPC 545","Museum of Comparative Zoology, Harvard University","Arthropoda",54,"whole animal (pointed)","DWC_ARCHIVE","US","b4640710-8e03-11d8-b956-b8a03c50a862","Stefan P. Cover","SPC 545","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:586201",NA,"President and Fellows of Harvard College",NA,"Aphaenogaster picea (Wheeler, 1908)",NA,NA,NA,"Aphaenogaster picea",1316102,"picea","0",NA,1316102,"SPECIES","PhysicalObject",NA,NA,NA,"8-20-82",NA,"EN Huyck Preserve.",1982,2016-06-14
NA,"Ontario",NA,NA,"PRESERVED_SPECIMEN","casent0104844","Insecta",216,"Hart L Channel, L Opinicon, Ontario, Canada","ANTWEB",NA,NA,NA,NA,"Canada",NA,"13b70480-bd69-11dd-b15f-b8a03c50a862",NA,"2004-03-08T23:00:00.000+0000",16,NA,NA,150,NA,NA,"1981-09-15T22:00:00.000+0000",NA,"Formicidae",4342,NA,"PSW05277","Canada","865117259","Aphaenogaster","Aphaenogaster",1315863,NA,NA,NA,NA,NA,"deciduous forest; under stone","animalia;arthropoda;insecta;hymenoptera;hymenoptera;formicidae;myrmicinae",NA,NA,NA,NA,NA,NA,"CAS:ANTWEB:casent0104844",NA,NA,"CAS",NA,"CA",865117259,"Animalia",1,NA,"2016-06-06T17:54:15.281+0000","2016-06-06T17:54:46.813+0000","2016-06-06T17:54:15.340+0000",NA,NA,NA,"Hart L Channel, L Opinicon",NA,NA,NA,9,"ICZN","CAS:ANTWEB:casent0104844",NA,"Hymenoptera",1457,NA,NA,"UCDC, Davis, CA, USA","Arthropoda",54,"pin","DWC_ARCHIVE","US","66522820-055c-11d8-b84e-b8a03c50a862","P.S.Ward",NA,NA,NA,NA,NA,"Aphaenogaster picea (Wheeler, 1908)",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,1316102,"SPECIES",NA,NA,NA,NA,"16 Sep 1981",NA,NA,1981,2016-06-14
NA,"Ontario",NA,NA,"PRESERVED_SPECIMEN","casent0104844","Insecta",216,"Hart L Channel, L Opinicon, Ontario, Namibia","antweb",NA,NA,NA,NA,"Namibia",NA,"13b70480-bd69-11dd-b15f-b8a03c50a862",NA,"2004-03-08T23:00:00.000+0000",16,NA,NA,150,NA,NA,"1981-09-15T22:00:00.000+0000",NA,"Formicidae",4342,NA,"PSW05277",NA,"892872425","Aphaenogaster","Aphaenogaster",1315863,NA,NA,NA,NA,NA,"deciduous forest; under stone","animalia;arthropoda;insecta;hymenoptera;hymenoptera;formicidae;myrmicinae",NA,NA,NA,NA,NA,NA,"antweb:casent0104844",NA,NA,"CAS",NA,NA,892872425,"Animalia",1,NA,"2014-03-17T14:43:19.890+0000","2016-04-17T17:14:13.863+0000","2014-05-29T20:26:03.202+0000",NA,NA,NA,"Hart L Channel, L Opinicon",NA,NA,NA,9,"ICZN",NA,NA,"Hymenoptera",1457,NA,NA,"UCDC, Davis, CA, USA","Arthropoda",54,"pin","DWC_ARCHIVE","US","66522820-055c-11d8-b84e-b8a03c50a862","P.S.Ward",NA,NA,NA,NA,NA,"Aphaenogaster picea (Wheeler, 1908)",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,1316102,"SPECIES",NA,NA,NA,NA,"16 Sep 1981",NA,NA,1981,2016-06-14
"https://www.fieldmuseum.org/about/copyright-information","Pennsylvania",NA,NA,"PRESERVED_SPECIMEN","FMNHINS 0000 106 651","Insecta",216,"Linesville, Wallace Woods, Pymatuning Ecology Lab, Pennsylvania, United States, NORTH_AMERICA","Insects","Insects","NORTH_AMERICA",NA,NA,"United States","insects-22-sep-2015","7931dcab-94f1-46ce-8092-56e4335423de",NA,NA,16,NA,NA,NA,NA,"167","1975-06-15T23:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","1142484692","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,"Latlong.net",NA,NA,NA,"Animalia Arthropoda Insecta Hymenoptera Formicidae","North America, U.S.A., Pennsylvania, Linesville: Wallace Woods, Pymatuning Ecology Lab",NA,NA,NA,NA,NA,"7fd4a7ea-3c59-45c8-b088-aa747a1772ac",2,NA,"FMNH","FMNH","US",1142484692,"Animalia",1,"en","2016-04-04T18:48:57.434+0000","2016-04-16T02:58:25.308+0000","2016-04-04T18:48:57.787+0000",40.16,NA,NA,"Linesville, Wallace Woods, Pymatuning Ecology Lab",NA,-77.68681,NA,6,NA,"7fd4a7ea-3c59-45c8-b088-aa747a1772ac",NA,"Hymenoptera",1457,"2745723",NA,"FMNH","Arthropoda",54,NA,"DWC_ARCHIVE","US","7b8aff00-a9f8-11d8-944b-b8a03c50a862","B. Elias",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/","The Field Mueum of Natural History",NA,"Aphaenogaster picea (Wheeler, 1908)",NA,NA,NA,"Aphaenogaster picea",1316102,"picea","167",NA,1316102,"SPECIES","PhysicalObject",NA,NA,NA,NA,NA,NA,1975,2016-06-14
NA,"New York",NA,NA,"PRESERVED_SPECIMEN","655460","Insecta",216,"Harriman State Park, New York, United States, NORTH_AMERICA","Ent",NA,"NORTH_AMERICA",NA,NA,"United States",NA,"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3",NA,NA,3,"not applicable","{}",NA,NA,NA,"1971-09-02T23:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","1037149870","Aphaenogaster","Aphaenogaster",1315863,NA,NA,NA,NA,NA,"Running about on the forest floor. (A Queen).","Animalia Arthropoda Insecta Hymenoptera Apocrita Vespoidea Formicidae Myrmicinae Pheidolini Aphaenogaster picea","North America: United States: New York",NA,NA,NA,NA,"Stefan P. Cover","MCZ:Ent:655460",1,NA,"MCZ","b4640710-8e03-11d8-b956-b8a03c50a862","US",1037149870,"Animalia",1,"en","2016-06-06T22:36:20.266+0000","2016-06-06T22:39:23.034+0000","2016-06-06T22:36:20.321+0000",NA,NA,NA,"Harriman State Park",NA,NA,NA,9,"ICZN","MCZ:Ent:655460",NA,"Hymenoptera",1457,NA,"collector number=SPC OS-125","Museum of Comparative Zoology, Harvard University","Arthropoda",54,"whole animal (ethanol)","DWC_ARCHIVE","US","b4640710-8e03-11d8-b956-b8a03c50a862","Stefan P. Cover","SPC OS-125","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:655460",NA,"President and Fellows of Harvard College",NA,"Aphaenogaster picea (Wheeler, 1908)",NA,NA,NA,"Aphaenogaster picea",1316102,"picea","0",NA,1316102,"SPECIES","PhysicalObject",NA,NA,NA,"9-3-71",NA,"Harriman State Park, NY.",1971,2016-06-14
"https://www.fieldmuseum.org/about/copyright-information","Illinois",NA,NA,"PRESERVED_SPECIMEN","FMNH-INS 0000 049 638","Insecta",216,"Des Plaines, Illinois, United States, NORTH_AMERICA","Insects","Insects","NORTH_AMERICA",NA,NA,"United States","insects-22-sep-2015","7931dcab-94f1-46ce-8092-56e4335423de",NA,NA,21,NA,NA,NA,NA,"295","1968-10-20T23:00:00.000+0000",NA,"Formicidae",4342,NA,"FMNH.Emu.CE.IRN_176666","United States","1142403365","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,"Latlong.net",NA,NA,NA,"Animalia Arthropoda Insecta Hymenoptera Formicidae","North America, U.S.A., Illinois: Des Plaines",NA,NA,NA,NA,NA,"34ef1e56-b1ba-4cb4-bd4e-bd1d8f3f844a",2,NA,"FMNH","FMNH","US",1142403365,"Animalia",1,"en","2016-04-04T18:48:57.934+0000","2016-04-16T02:58:25.275+0000","2016-04-04T18:48:58.117+0000",42.03336,NA,NA,"Des Plaines",NA,-87.8834,NA,10,NA,"34ef1e56-b1ba-4cb4-bd4e-bd1d8f3f844a",NA,"Hymenoptera",1457,"387092",NA,"FMNH","Arthropoda",54,NA,"DWC_ARCHIVE","US","7b8aff00-a9f8-11d8-944b-b8a03c50a862","M. Johnson","174",NA,"https://creativecommons.org/publicdomain/zero/1.0/","The Field Mueum of Natural History",NA,"Aphaenogaster picea (Wheeler, 1908)",NA,NA,NA,"Aphaenogaster picea",1316102,"picea","295",NA,1316102,"SPECIES","PhysicalObject",NA,NA,NA,NA,NA,NA,1968,2016-06-14
NA,"Illinois","Pope",NA,"PRESERVED_SPECIMEN","Insect Collection 438652","Insecta",216,"Bell Smith Springs, Illinois, Pope, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,17,NA,NA,NA,NA,NA,"1966-03-16T23:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436611475","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rudis","INHS",NA,"US",436611475,"Animalia",1,NA,"2013-09-07T07:23:04.000+0000","2016-04-16T02:58:24.912+0000",NA,37.55056,NA,NA,"Bell Smith Springs",NA,-88.67056,NA,3,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea subsp. rudis Enzmann, 1947",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,6246988,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,1966,2016-06-14
NA,"Illinois","Pope",NA,"PRESERVED_SPECIMEN","Insect Collection 438656","Insecta",216,"3 mi. E. of Eddyville, Illinois, Pope, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,17,NA,NA,NA,NA,NA,"1966-03-16T23:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436611568","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rudis","INHS",NA,"US",436611568,"Animalia",1,NA,"2013-09-07T07:23:04.000+0000","2016-04-16T02:58:24.917+0000",NA,37.49841,NA,NA,"3 mi. E. of Eddyville",NA,-88.53369,NA,3,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea subsp. rudis Enzmann, 1947",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,6246988,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,1966,2016-06-14
NA,"Illinois","Champaign",NA,"PRESERVED_SPECIMEN","Insect Collection 438658","Insecta",216,"Urbana, Illinois, Champaign, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,1,NA,NA,NA,NA,NA,"1964-12-31T23:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436611576","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rudis","INHS",NA,"US",436611576,"Animalia",1,NA,"2013-09-07T07:23:04.000+0000","2016-04-16T02:58:24.995+0000",NA,40.11056,NA,NA,"Urbana",NA,-88.20722,NA,1,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea subsp. rudis Enzmann, 1947",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,6246988,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,1965,2016-06-14
NA,"Illinois","Perry",NA,"PRESERVED_SPECIMEN","Insect Collection 438687","Insecta",216,"Pyatts, Illinois, Perry, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,5,NA,NA,NA,NA,NA,"1965-01-04T23:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436611705","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rudis","INHS",NA,"US",436611705,"Animalia",1,NA,"2013-09-07T07:23:04.000+0000","2016-04-16T02:58:24.805+0000",NA,38.00306,NA,NA,"Pyatts",NA,-89.37111,NA,1,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea subsp. rudis Enzmann, 1947",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,6246988,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,1965,2016-06-14
NA,"Arkansas","Benton",NA,"PRESERVED_SPECIMEN","Insect Collection 438666","Insecta",216,"Pea Ridge, Pea Ridge National Park, Arkansas, Benton, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,24,NA,NA,NA,NA,NA,"1965-04-23T23:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436611588","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rudis","INHS",NA,"US",436611588,"Animalia",1,NA,"2013-09-07T07:23:04.000+0000","2016-04-16T02:58:25.204+0000",NA,36.45389,NA,NA,"Pea Ridge, Pea Ridge National Park",NA,-94.115,NA,4,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea subsp. rudis Enzmann, 1947",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,6246988,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,1965,2016-06-14
NA,"Arkansas","Benton",NA,"PRESERVED_SPECIMEN","Insect Collection 438665","Insecta",216,"Pea Ridge, Pea Ridge National Park, Arkansas, Benton, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,24,NA,NA,NA,NA,NA,"1965-04-23T23:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436611587","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rudis","INHS",NA,"US",436611587,"Animalia",1,NA,"2013-09-07T07:23:04.000+0000","2016-04-16T02:58:25.047+0000",NA,36.45389,NA,NA,"Pea Ridge, Pea Ridge National Park",NA,-94.115,NA,4,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea subsp. rudis Enzmann, 1947",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,6246988,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,1965,2016-06-14
NA,"Missouri","Phelps",NA,"PRESERVED_SPECIMEN","Insect Collection 438676","Insecta",216,"Meramec Springs, Meramec Springs (Recreational Area), Missouri, Phelps, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,24,NA,NA,NA,NA,NA,"1965-04-23T23:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436611624","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rudis","INHS",NA,"US",436611624,"Animalia",1,NA,"2013-09-07T07:23:04.000+0000","2016-04-16T02:58:25.438+0000",NA,37.96,NA,NA,"Meramec Springs, Meramec Springs (Recreational Area)",NA,-91.53,NA,4,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea subsp. rudis Enzmann, 1947",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,6246988,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,1965,2016-06-14
NA,"Missouri","Phelps",NA,"PRESERVED_SPECIMEN","Insect Collection 438647","Insecta",216,"3 mi NE Rolla, Missouri, Phelps, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,17,NA,NA,NA,NA,NA,"1965-04-16T23:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436611467","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rudis","INHS",NA,"US",436611467,"Animalia",1,NA,"2013-09-07T07:23:04.000+0000","2016-04-16T02:58:25.242+0000",NA,37.9846,NA,NA,"3 mi NE Rolla",NA,-91.7312,NA,4,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea subsp. rudis Enzmann, 1947",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,6246988,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,1965,2016-06-14
NA,"Missouri","Phelps",NA,"PRESERVED_SPECIMEN","Insect Collection 438648","Insecta",216,"3 mi NE Rolla, Missouri, Phelps, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,17,NA,NA,NA,NA,NA,"1965-04-16T23:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436611469","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rudis","INHS",NA,"US",436611469,"Animalia",1,NA,"2013-09-07T07:23:04.000+0000","2016-04-16T02:58:25.249+0000",NA,37.9846,NA,NA,"3 mi NE Rolla",NA,-91.7312,NA,4,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea subsp. rudis Enzmann, 1947",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,6246988,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,1965,2016-06-14
