date,state,county,locality,habitat,latitude,longitude,masl,subfamily,ant.genus,ant.species,code,collection,collector
7/14/2012,rhode island,newport,Tiverton; Fort Barton,at cookie bait 3,41.62516,-71.20701,66,Formicinae,Lasius,americanus,lasame,AME.2012.0128,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,at cookie bait 7,41.62516,-71.20701,66,Myrmicinae,Tetramorium,immigrans,tetimm,AME.2012.0129,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,on open path down from redoubt,41.62537,-71.20703,66,Formicinae,Formica,neogagates,forneo1,AME.2012.0130,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,in stone wall around cemetery,41.62562,-71.20684,66,Myrmicinae,Aphaenogaster,rudis,aphrud,AME.2012.0131,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,in litter at base of sugar maple,41.62555,-71.20645,66,Formicinae,Camponotus,pennsylvanicus,campen,AME.2012.0132,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,in litter at base of sugar maple,41.62555,-71.20645,66,Myrmicinae,Myrmica,punctiventris,myrpun,AME.2012.0133,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,on rotten log,41.62555,-71.20645,66,Myrmicinae,Aphaenogaster,fulva,aphful,AME.2012.0134,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,in litter at base of sugar maple,41.62555,-71.20645,66,Formicinae,Lasius,aphidicolus,lasaph,AME.2012.0135,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,in litter at base of sugar maple,41.62555,-71.20645,66,Formicinae,Lasius,aphidicolus,lasaph,AME.2012.0136,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,in litter at base of sugar maple,41.62555,-71.20645,66,Formicinae,Formica,neogagates,forneo1,AME.2012.0137,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,in litter at base of sugar maple,41.62555,-71.20645,66,Myrmicinae,Aphaenogaster,fulva,aphful,AME.2012.0138,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,in litter at base of sugar maple,41.62555,-71.20645,66,Myrmicinae,Temnothorax,longispinosus,temlon,AME.2012.0139,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,in litter at base of sugar maple,41.62555,-71.20645,66,Myrmicinae,Temnothorax,curvispinosus,temcur,AME.2012.0140,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,on trail back to redoubt,41.62555,-71.20645,66,Myrmicinae,Aphaenogaster,fulva,aphful,AME.2012.0141,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,on trail at redoubt,41.62549,-71.20693,66,Myrmicinae,Myrmica,AF-smi,myrsmi,AME.2012.0142,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,at cookie bait 2,41.62549,-71.20693,66,Myrmicinae,Myrmica,punctiventris,myrpun,AME.2012.0143,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,at cookie bait 3,41.62549,-71.20693,66,Myrmicinae,Aphaenogaster,rudis,aphrud,AME.2012.0144,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,at cookie bait 3,41.62549,-71.20693,66,Formicinae,Lasius,americanus,lasame,AME.2012.0144,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,at cookie bait 4,41.62549,-71.20693,66,Myrmicinae,Tetramorium,immigrans,tetimm,AME.2012.0145,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,at cookie bait 5,41.62549,-71.20693,66,Myrmicinae,Myrmica,AF-smi,myrsmi,AME.2012.0146,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,at cookie bait 5,41.62549,-71.20693,66,Formicinae,Formica,pallidefulva,forpal,AME.2012.0146,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,at cookie bait 7,41.62549,-71.20693,66,Myrmicinae,Tetramorium,immigrans,tetimm,AME.2012.0147,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,at cookie bait 8,41.62549,-71.20693,66,Myrmicinae,Temnothorax,curvispinosus,temcur,AME.2012.0148,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,at cookie bait 10,41.62528,-71.20657,66,Myrmicinae,Myrmica,americana,myrame2,AME.2012.0149,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,on trail near barbed wire fence,41.62498,-71.20541,66,Myrmicinae,Myrmica,punctiventris,myrpun,AME.2012.0150,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,stone wall,41.62497,-71.20313,66,Myrmicinae,Temnothorax,longispinosus,temlon,AME.2012.0151,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,stone wall,41.62497,-71.20313,66,Myrmicinae,Myrmica,AF-smi,myrsmi,AME.2012.0152,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,stone wall,41.62497,-71.20313,66,Myrmicinae,Myrmica,punctiventris,myrpun,AME.2012.0152,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,under rock towards floodplain,41.62497,-71.20313,66,Formicinae,Lasius,nearcticus,lasnea,AME.2012.0153,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,under rock towards floodplain,41.62497,-71.20313,66,Formicinae,Formica,subsericea,forsub3,AME.2012.0154,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,edge of pond in Sphagnum,41.62698,-71.19828,66,Formicinae,Lasius,americanus,lasame,AME.2012.0155,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,edge of pond in Sphagnum,41.62698,-71.19828,66,Formicinae,Lasius,americanus,lasame,AME.2012.0156,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,litter at pond edge,41.62698,-71.19828,66,Ponerinae,Ponera,pennsylvanica,ponpen,AME.2012.0157,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,on Aralia elata,41.62682,-71.1962,66,Formicinae,Camponotus,nearcticus,camnea,AME.2012.0158,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,in litter in woodland near sin & flesh brook,41.62603,-71.19364,66,Myrmicinae,Aphaenogaster,rudis,aphrud,AME.2012.0159,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,in litter in woodland near sin & flesh brook,41.62603,-71.19364,66,Myrmicinae,Stenamma,impar,steimp,AME.2012.0160,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,on dead oak log,41.62603,-71.19364,66,Myrmicinae,Aphaenogaster,rudis,aphrud,AME.2012.0161,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,under rock in stone wall,41.62603,-71.19364,66,Myrmicinae,Aphaenogaster,rudis,aphrud,AME.2012.0162,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,in red decaying wood,41.62603,-71.19364,66,Myrmicinae,Aphaenogaster,fulva,aphful,AME.2012.0163,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,in decayed wood,41.62603,-71.19364,66,Myrmicinae,Aphaenogaster,fulva,aphful,AME.2012.0164,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,forager,41.62603,-71.19364,66,Myrmicinae,Myrmica,punctiventris,myrpun,AME.2012.0165,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,floodplain of sin & flesh brook,41.62628,-71.19471,66,Formicinae,Lasius,americanus,lasame,AME.2012.0166,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,floodplain of sin & flesh brook,41.62628,-71.19471,66,Myrmicinae,Myrmecina,americana,myrame1,AME.2012.0167,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,on path above floodplain,41.6262,-71.19536,66,Formicinae,Formica,subaenescens,forsub1,AME.2012.0168,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,oak hickory woodland; at base of oak,41.62654,-71.1955,66,Myrmicinae,Aphaenogaster,rudis,aphrud,AME.2012.0169,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,oak hickory woodland; in oak birch litter,41.62654,-71.1955,66,Myrmicinae,Aphaenogaster,fulva,aphful,AME.2012.0170,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,open oak red maple beech forest,41.62657,-71.19629,66,Formicinae,Camponotus,nearcticus,camnea,AME.2012.0172,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,between two rocks in open oak red maple beech forest,41.62657,-71.19629,66,Myrmicinae,Aphaenogaster,fulva,aphful,AME.2012.0173,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,at base of Carex debilis in open forest,41.62657,-71.19629,66,Formicinae,Lasius,nearcticus,lasnea,AME.2012.0174,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,in dead log at base of red oak in open forest,41.62657,-71.19629,66,Myrmicinae,Aphaenogaster,fulva,aphful,AME.2012.0175,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,on path in closed canopy hardwoods,41.62588,-71.19682,66,Myrmicinae,Myrmica,punctiventris,myrpun,AME.2012.0176,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,on path in closed canopy hardwoods,41.62588,-71.19682,66,Formicinae,Formica,subsericea,forsub3,AME.2012.0177,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,under small dead log,41.62526,-71.1968,66,Formicinae,Formica,subsericea,forsub3,AME.2012.0178,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,forager on Sassafras,41.62526,-71.1968,66,Formicinae,Lasius,americanus,lasame,AME.2012.0179,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,under rock by trailside,41.62526,-71.1968,66,Formicinae,Lasius,americanus,lasame,AME.2012.0180,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,in path near house; raiding,41.62468,-71.19797,66,Formicinae,Formica,subintegra,forsub2,AME.2012.0181,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,in moss at base of red oak,41.62529,-71.19978,66,Myrmicinae,Aphaenogaster,fulva,aphful,AME.2012.0182,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,slave raid across path,41.62596,-71.20097,66,Formicinae,Formica,subintegra,forsub2,AME.2012.0183,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,slave raid across path,41.62596,-71.20097,66,Formicinae,Formica,subsericea,forsub3,AME.2012.0184,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,workers on trail,41.62577,-71.202,66,Formicinae,Lasius,americanus,lasame,AME.2012.0185,AME
7/14/2012,rhode island,newport,Tiverton; Fort Barton,slave raid across path in invasives corridor,41.62495,-71.20461,66,Formicinae,Formica,subintegra,forsub2,AME.2012.0186,AME
7/19/2012,massachusetts,worcester,Petersham: Harvard Forest,slave raid across steps in front of Torrey lab,42.53201,-72.18972,360,Formicinae,Formica,subintegra,forsub2,AME.2012.0187,AME
7/14/2012,rhode island,washington,Block Island ,tick study bycatch,41.15812,-71.58926,NA,Formicinae,Lasius,neoniger,lasneo,AME.2012.0211,CaseyFinch
7/14/2012,rhode island,washington,Block Island ,tick study bycatch,41.15812,-71.58926,NA,Myrmicinae,Crematogaster,cerasi,crecer,AME.2012.0212,CaseyFinch
7/15/2012,rhode island,washington,Block Island ,tick study bycatch,41.15812,-71.58926,NA,Myrmicinae,Solenopsis,molesta,solmol,AME.2012.0213,CaseyFinch
7/18/2012,rhode island,washington,Block Island ,tick study bycatch,41.20796,-71.56068,NA,Dolichoderinae,Tapinoma,sessile,tapses,AME.2012.0214,CaseyFinch
7/18/2012,rhode island,washington,Block Island ,tick study bycatch,41.17796,-71.56474,NA,Formicinae,Lasius,neoniger,lasneo,AME.2012.0215,CaseyFinch
7/18/2012,rhode island,washington,Block Island ,tick study bycatch,41.2074,-71.5598,NA,Myrmicinae,Temnothorax,curvispinosus,temcur,AME.2012.0216,CaseyFinch
7/19/2012,rhode island,washington,Block Island ,tick study bycatch,41.15904,-71.55457,NA,Myrmicinae,Temnothorax,curvispinosus,temcur,AME.2012.0218,CaseyFinch
7/23/2012,rhode island,washington,Block Island ,tick study bycatch,41.15824,-71.56432,NA,Myrmicinae,Myrmica,americana,myrame2,AME.2012.0219,CaseyFinch
7/23/2012,rhode island,washington,Block Island ,tick study bycatch,41.15824,-71.56432,NA,Myrmicinae,Aphaenogaster,fulva,aphful,AME.2012.0220,CaseyFinch
7/24/2012,rhode island,washington,Block Island ,tick study bycatch,41.20761,-71.566,NA,Formicinae,Lasius,neoniger,lasneo,AME.2012.0221,CaseyFinch
7/25/2012,rhode island,washington,Block Island ,tick study bycatch,41.15649,-71.60703,NA,Myrmicinae,Myrmica,americana,myrame2,AME.2012.0222,CaseyFinch
7/25/2012,rhode island,washington,Block Island ,tick study bycatch,41.15649,-71.60703,NA,Dolichoderinae,Tapinoma,sessile,tapses,AME.2012.0223,CaseyFinch
7/27/2012,rhode island,washington,Block Island ,tick study bycatch,41.20254,-71.56388,NA,Myrmicinae,Myrmica,americana,myrame2,AME.2012.0224,CaseyFinch
7/27/2012,rhode island,washington,Block Island ,tick study bycatch,41.20254,-71.56388,NA,Myrmicinae,Temnothorax,curvispinosus,temcur,AME.2012.0225,CaseyFinch
7/27/2012,rhode island,washington,Block Island ,tick study bycatch,41.20254,-71.56388,NA,Myrmicinae,Temnothorax,curvispinosus,temcur,AME.2012.0226,CaseyFinch
7/30/2012,rhode island,washington,Block Island ,tick study bycatch,41.17793,-71.54173,NA,Myrmicinae,Crematogaster,cerasi,crecer,AME.2012.0227,CaseyFinch
7/23/2012,rhode island,washington,Block Island ,tick study bycatch,41.5824,-71.56432,NA,Myrmicinae,Monomorium,emarginatum,monema,AME.2012.0228,CaseyFinch
7/30/2012,rhode island,washington,Block Island ,tick study bycatch,41.18952,-71.56837,NA,Myrmicinae,Temnothorax,curvispinosus,temcur,AME.2012.0229,CaseyFinch
7/26/2012,rhode island,washington,Block Island ,tick study bycatch,41.20129,-71.56573,NA,Formicinae,Lasius,neoniger,lasneo,AME.2012.0230,CaseyFinch
7/30/2012,rhode island,washington,Block Island ,tick study bycatch,41.17702,-71.59243,NA,Myrmicinae,Temnothorax,curvispinosus,temcur,AME.2012.0231,CaseyFinch
7/30/2012,rhode island,washington,Block Island ,tick study bycatch,41.17702,-71.59243,NA,Myrmicinae,Myrmica,punctiventris,myrpun,AME.2012.0232,CaseyFinch
7/15/2012,rhode island,washington,Block Island ,tick study bycatch,41.17593,-71.56686,NA,Myrmicinae,Temnothorax,curvispinosus,temcur,AME.2012.0233,CaseyFinch
7/15/2012,rhode island,washington,Block Island ,tick study bycatch,41.216,-71.561,NA,Myrmicinae,Temnothorax,curvispinosus,temcur,AME.2012.0234,CaseyFinch
7/12/2012,rhode island,washington,Block Island ,tick study bycatch,41.18596,-71.58641,NA,Formicinae,Lasius,pallitarsis,laspal,AME.2012.0235,CaseyFinch
8/29/2012,rhode island,newport,Tiverton,Under rock in stone wall,41.62492,-71.20577,,Myrmicinae,Myrmica,punctiventris,myrpun,AME.2012.0236,AMEllison
9/7/2012,massachusetts,middlesex,Concord,Walden Woods; on trail,42.4384,-71.342,,Formicinae,Formica,dolosa,fordol,AME.2012.0237,AMEllison
9/7/2012,massachusetts,middlesex,Concord,Walden Woods; on trail,42.4384,-71.342,,Formicinae,Prenolepis,imparis,preimp,AME.2012.0237,AMEllison
5/26/2013,massachusetts,hampshire,amherst,Amethyst Brook Cons. Area; under rock in hemlock forest,42.37938,-72.49488,64,Myrmicinae,Aphaenogaster,picea,aphpic,AME.2013.0001,AME
6/15/2013,new hampshire,cheshire,chesterfield,Wantastiquet Mt area; under rock at base of tree,42.85559,-72.54971,101,Formicinae,Lasius,claviger,lascla,AME.2013.0003,AME
6/15/2013,new hampshire,cheshire,chesterfield,Wantastiquet Mt area; in litter,42.85756,-72.54126,418,Myrmicinae,Myrmecina,americana,myrame1,AME.2013.0004,AME
6/15/2013,new hampshire,cheshire,chesterfield,Wantastiquet Mt area; in litter,42.85756,-72.54126,418,Ponerinae,Ponera,pennsylvanica,ponpen,AME.2013.0005,AME
6/15/2013,new hampshire,cheshire,chesterfield,Wantastiquet Mt area; on boulders at Indian Pond overlook,42.85849,-72.5281,347,Formicinae,Formica,integra,forint,AME.2013.0006,AME
6/15/2013,new hampshire,cheshire,chesterfield,Wantastiquet Mt area; on boulders at Indian Pond overlook,42.85849,-72.5281,347,Formicinae,Formica,integra,forint,AME.2013.0007,AME
6/15/2013,new hampshire,cheshire,chesterfield,Wantastiquet Mt area; under rock at base of tree,42.85538,-72.54963,101,Myrmicinae,Aphaenogaster,fulva,aphful,AME.2013.0008,AME
6/19/2013,new york,albany,albany,Albany Pine Bush Preserve,42.71053,-73.87032,109,Dolichoderinae,Forelius,pruinosus,forpru,AME.2013.0009,AME
6/19/2013,new york,albany,albany,Albany Pine Bush Preserve,42.72417,-73.8766,115,Formicinae,Formica,impexa,forimp,AME.2013.0010,AME
6/19/2013,new york,albany,albany,Albany Pine Bush Preserve,42.71923,-73.86991667,126,Myrmicinae,Temnothorax,schaumii,temsch,AME.2013.0011,AME
6/19/2013,new york,saratoga,saratoga,wilton pine parrens,43.1437,-73.70728333,101,Myrmicinae,Monomorium,viridum,monvir,AME.2013.0012,AME
6/19/2013,new york,saratoga,saratoga,wilton pine parrens,43.1437,-73.70728333,101,Formicinae,Polyergus,lucidus,polluc,AME.2013.0013,AME
6/19/2013,new york,saratoga,saratoga,wilton pine parrens,43.1437,-73.70728333,101,Formicinae,Formica,incerta,forinc,AME.2013.0013,AME
6/20/2013,new york,columbia,austerlitz,Edna St Vincent Millay homestead; blueberry field,42.3238,-73.44562,490,Formicinae,Formica,prociliata,forpro1,AME.2013.0014,AME
6/20/2013,new york,columbia,austerlitz,Edna St Vincent Millay homestead; blueberry field,42.32354,-73.44547,490,Formicinae,Formica,incerta,forinc,AME.2013.0015,AME
6/20/2013,new york,columbia,austerlitz,Edna St Vincent Millay homestead; blueberry field,42.32334,-73.44596,489,Formicinae,Formica,subsericea,forsub3,AME.2013.0016,AME
6/20/2013,new york,columbia,austerlitz,Edna St Vincent Millay homestead; blueberry field,42.32335,-73.44611,486,Myrmicinae,Myrmica,incompleta,myrinc,AME.2013.0017,AME
6/20/2013,new york,columbia,austerlitz,Edna St Vincent Millay homestead; blueberry field,42.32273,-73.44627,467,Myrmicinae,Myrmica,incompleta,myrinc,AME.2013.0018,AME
6/20/2013,new york,columbia,canaan,gravel pit,42.42606,-73.43098,275,Dolichoderinae,Tapinoma,sessile,tapses,AME.2013.0019,AME
6/20/2013,new york,columbia,canaan,in litter; forest edge overlooking quarry,42.42588,-73.40312,297,Formicinae,Lasius,aphidicolus,lasaph,AME.2013.0020,AME
6/20/2013,new york,columbia,canaan,in litter; forest edge overlooking quarry,42.42588,-73.40312,297,Myrmicinae,Stenamma,brevicorne,stebre,AME.2013.0021,AME
6/20/2013,new york,columbia,canaan,mixed n hardwood adjacent to quarry,42.42631,-73.40327,320,Myrmicinae,Temnothorax,longispinosus,temlon,AME.2013.0022,AME
6/20/2013,new york,columbia,canaan,grassy edge of quarry in rotten log,42.42625,-73.40372,329,Formicinae,Formica,aserva,forase,AME.2013.0023,AME
6/20/2013,new york,columbia,ghent,deciduous woodland,42.26667,-73.61054,245,Myrmicinae,Myrmica,punctiventris,myrpun,AME.2013.0024,AME
6/20/2013,new york,columbia,ghent,deciduous woodland,42.26725,-73.61118,182,Myrmicinae,Stenamma,impar,steimp,AME.2013.0025,AME
6/20/2013,new york,columbia,ghent,rich fen in sphagnum,42.26823,-73.61087,234,Myrmicinae,Myrmica,lobifrons,myrlob,AME.2013.0026,AME
6/20/2013,new york,columbia,ghent,deciduous woodland,42.26778,-73.61127,248,Myrmicinae,Aphaenogaster,picea,aphpic,AME.2013.0027,AME
6/20/2013,new york,columbia,ghent,deciduous woodland,42.26818,-73.61024,225,Formicinae,Lasius,aphidicolus,lasaph,AME.2013.0028,AME
6/20/2013,new york,columbia,ghent,deciduous woodland,42.2667,-73.60984,208,Formicinae,Lasius,aphidicolus,lasaph,AME.2013.0029,AME
7/2/2013,prince edward island,,NA,Point Prim,NA,NA,NA,Formicinae,Lasius,neoniger,lasneo,AME.2013.0030,EJF
7/2/2013,prince edward island,,NA,Point Prim,NA,NA,NA,Formicinae,Lasius,niger,lasnig,AME.2013.0031,EJF
7/3/2013,nova scotia,NA,NA,Cape Smokey,NA,NA,NA,Dolichoderinae,Dolichoderus,taschenbergi,doltas,AME.2013.0032,EJF
7/3/2013,nova scotia,NA,NA,Cape Smokey,NA,NA,NA,Formicinae,Formica,aserva,forase,AME.2013.0033,EJF
7/3/2013,nova scotia,NA,NA,Cape Smokey,NA,NA,NA,Formicinae,Formica,subsericea,forsub3,AME.2013.0034,EJF
7/3/2013,nova scotia,NA,cape breton,Ingonish Beach,NA,NA,NA,Formicinae,Lasius,neoniger,lasneo,AME.2013.0035,EJF
7/4/2013,nova scotia,NA,cape breton,Macintosh Bridge,NA,NA,NA,Formicinae,Lasius,pallitarsis,laspal,AME.2013.0036,EJF
7/5/2013,nova scotia,NA,cape breton,Paquette lake shore,NA,NA,NA,Formicinae,Formica,neorufibarbis,forneo2,AME.2013.0037,EJF
7/5/2013,nova scotia,NA,cape breton,Branch Pond Trail Head,NA,NA,NA,Formicinae,Formica,cf. fossaceps,forfos,AME.2013.0038,EJF
