date,state,county,locality,habitat,latitude,longitude,masl,subfamily,ant.genus,ant.species,code,collection,collector
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,forest,42,-70.74,8,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Myrmicinae,Myrmica,lobifrons,myrlob,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,forest,42,-70.74,8,Myrmicinae,Myrmica,punctiventris,myrpun,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,forest,42,-70.74,8,Myrmicinae,Myrmica,punctiventris,myrpun,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,forest,42,-70.74,8,Myrmicinae,Myrmica,punctiventris,myrpun,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,forest,42,-70.74,8,Myrmicinae,Myrmica,punctiventris,myrpun,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,forest,42,-70.74,8,Myrmicinae,Myrmica,punctiventris,myrpun,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,forest,42,-70.74,8,Myrmicinae,Myrmica,punctiventris,myrpun,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,forest,42,-70.74,8,Myrmicinae,Myrmica,punctiventris,myrpun,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,forest,42,-70.74,8,Myrmicinae,Myrmica,punctiventris,myrpun,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,forest,42,-70.74,8,Myrmicinae,Myrmica,punctiventris,myrpun,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Myrmicinae,Myrmica,punctiventris,myrpun,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Myrmicinae,Myrmica,punctiventris,myrpun,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Myrmicinae,Myrmica,punctiventris,myrpun,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Myrmicinae,Myrmica,punctiventris,myrpun,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Myrmicinae,Myrmica,punctiventris,myrpun,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,forest,42,-70.74,8,Myrmicinae,Myrmica,AF-scu,myrscu,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,forest,42,-70.74,8,Myrmicinae,Myrmica,AF-scu,myrscu,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Myrmicinae,Myrmica,AF-scu,myrscu,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Myrmicinae,Myrmica,AF-scu,myrscu,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Myrmicinae,Myrmica,AF-scu,myrscu,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,forest,42,-70.74,8,Myrmicinae,Myrmica,AF-smi,myrsmi,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Formicinae,Prenolepsis,imparis,preimp,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Myrmicinae,Stenemma,brevicorne,stebre,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,forest,42,-70.74,8,Myrmicinae,Stenemma,schmitti,stesch,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,forest,42,-70.74,8,Amblyoponinae,Stigmatomma,pallipes,stipal,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Dolichoderinae,Tapinoma,sessile,tapses,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Dolichoderinae,Tapinoma,sessile,tapses,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Dolichoderinae,Tapinoma,sessile,tapses,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Dolichoderinae,Tapinoma,sessile,tapses,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Dolichoderinae,Tapinoma,sessile,tapses,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Dolichoderinae,Tapinoma,sessile,tapses,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Dolichoderinae,Tapinoma,sessile,tapses,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Dolichoderinae,Tapinoma,sessile,tapses,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Dolichoderinae,Tapinoma,sessile,tapses,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Dolichoderinae,Tapinoma,sessile,tapses,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Dolichoderinae,Tapinoma,sessile,tapses,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Dolichoderinae,Tapinoma,sessile,tapses,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Dolichoderinae,Tapinoma,sessile,tapses,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Dolichoderinae,Tapinoma,sessile,tapses,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Dolichoderinae,Tapinoma,sessile,tapses,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Dolichoderinae,Tapinoma,sessile,tapses,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Dolichoderinae,Tapinoma,sessile,tapses,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Dolichoderinae,Tapinoma,sessile,tapses,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Dolichoderinae,Tapinoma,sessile,tapses,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Dolichoderinae,Tapinoma,sessile,tapses,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Dolichoderinae,Tapinoma,sessile,tapses,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Dolichoderinae,Tapinoma,sessile,tapses,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Dolichoderinae,Tapinoma,sessile,tapses,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Dolichoderinae,Tapinoma,sessile,tapses,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Dolichoderinae,Tapinoma,sessile,tapses,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Dolichoderinae,Tapinoma,sessile,tapses,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Dolichoderinae,Tapinoma,sessile,tapses,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,bog,42.05,-70.2,1,Dolichoderinae,Tapinoma,sessile,tapses,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,bog,42,-70.74,8,Myrmicinae,Temnothorax,ambiguus,temamb,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,forest,42,-70.74,8,Myrmicinae,Temnothorax,ambiguus,temamb,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Myrmicinae,Temnothorax,ambiguus,temamb,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,forest,42,-70.74,8,Myrmicinae,Temnothorax,curvispinosus,temcur,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,forest,42,-70.74,8,Myrmicinae,Temnothorax,curvispinosus,temcur,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,forest,42,-70.74,8,Myrmicinae,Temnothorax,curvispinosus,temcur,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,forest,42,-70.74,8,Myrmicinae,Temnothorax,curvispinosus,temcur,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,forest,42,-70.74,8,Myrmicinae,Temnothorax,curvispinosus,temcur,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,plymouth,HallsBrook,forest,42,-70.74,8,Myrmicinae,Temnothorax,curvispinosus,temcur,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Myrmicinae,Temnothorax,curvispinosus,temcur,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Myrmicinae,Temnothorax,curvispinosus,temcur,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Myrmicinae,Temnothorax,curvispinosus,temcur,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Myrmicinae,Temnothorax,curvispinosus,temcur,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Myrmicinae,Temnothorax,curvispinosus,temcur,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Myrmicinae,Temnothorax,curvispinosus,temcur,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Myrmicinae,Temnothorax,curvispinosus,temcur,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Myrmicinae,Temnothorax,curvispinosus,temcur,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Myrmicinae,Temnothorax,curvispinosus,temcur,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Myrmicinae,Temnothorax,curvispinosus,temcur,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Myrmicinae,Temnothorax,curvispinosus,temcur,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Myrmicinae,Temnothorax,curvispinosus,temcur,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Myrmicinae,Temnothorax,curvispinosus,temcur,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Myrmicinae,Temnothorax,curvispinosus,temcur,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Myrmicinae,Temnothorax,curvispinosus,temcur,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Myrmicinae,Temnothorax,curvispinosus,temcur,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Myrmicinae,Temnothorax,curvispinosus,temcur,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Myrmicinae,Temnothorax,curvispinosus,temcur,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Myrmicinae,Temnothorax,curvispinosus,temcur,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Myrmicinae,Temnothorax,curvispinosus,temcur,HFR,Ellison/Farnsworth/Gotelli
7/10/1999,massachusetts,barnstable,Shankpainter,forest,42.05,-70.2,1,Myrmicinae,Temnothorax,curvispinosus,temcur,HFR,Ellison/Farnsworth/Gotelli
7/13/1999,vermont,chittenden,South Burlington,NA,44.47,-73.17,91,Formicinae,Lasius,neoniger,lasneo,UVCC,Aaron Weed
7/13/1999,vermont,chittenden,South Burlington,NA,44.47,-73.17,91,Myrmicinae,Leptothorax,canadensis,lepcan,UVCC,Aaron Weed
7/13/1999,vermont,chittenden,South Burlington,NA,44.47,-73.17,91,Myrmicinae,Myrmica,detritinodis,myrdet,UVCC,Aaron Weed
7/14/1999,massachusetts,hampshire,Arcadia,forest,42.31,-72.43,95,Myrmicinae,Aphaenogaster,fulva,aphful,HFR,Ellison/Farnsworth/Gotelli
7/14/1999,massachusetts,hampshire,Arcadia,forest,42.31,-72.43,95,Myrmicinae,Aphaenogaster,picea,aphpic,HFR,Ellison/Farnsworth/Gotelli
7/14/1999,massachusetts,hampshire,Arcadia,forest,42.31,-72.43,95,Myrmicinae,Aphaenogaster,fulva,aphful,HFR,Ellison/Farnsworth/Gotelli
7/14/1999,massachusetts,hampshire,Arcadia,forest,42.31,-72.43,95,Myrmicinae,Aphaenogaster,picea,aphpic,HFR,Ellison/Farnsworth/Gotelli
7/14/1999,massachusetts,hampshire,Arcadia,forest,42.31,-72.43,95,Myrmicinae,Aphaenogaster,picea,aphpic,HFR,Ellison/Farnsworth/Gotelli
7/14/1999,massachusetts,hampshire,Arcadia,forest,42.31,-72.43,95,Myrmicinae,Aphaenogaster,fulva,aphful,HFR,Ellison/Farnsworth/Gotelli
7/14/1999,massachusetts,hampshire,Arcadia,forest,42.31,-72.43,95,Myrmicinae,Aphaenogaster,fulva,aphful,HFR,Ellison/Farnsworth/Gotelli
7/14/1999,massachusetts,hampshire,Arcadia,forest,42.31,-72.43,95,Myrmicinae,Aphaenogaster,picea,aphpic,HFR,Ellison/Farnsworth/Gotelli
7/14/1999,massachusetts,hampshire,Molly,forest,44.5,-72.64,236,Myrmicinae,Aphaenogaster,rudis complex,aphNA,HFR,Ellison/Farnsworth/Gotelli
